date,event_name,event_date,N,mean_tone,F1_raw,F2_raw,F3_raw,F4_raw,F5_raw,F1_z,F2_z,F3_z,F4_z,F5_z,GPR,GPR_zscore
2024-01-04,israel_iran,2024-04-01,7718,-5.060434446839868,5.060434446839868,5.829441979702316,4.827883020049008,0.7818154135383959,5.829441979702316,1.737272010774216,1.984952067624498,2.638214986139577,1.539077134609216,4.171907182043594,160.37,1.1609586392135163
2024-01-05,israel_iran,2024-04-01,5502,-4.717690494012383,4.717690494012383,5.381649043093838,3.5845939878102864,0.7791172877586501,5.593761486750486,1.1986331221482895,1.318366805561024,1.106176735089346,1.4560634790938614,3.426048913969508,160.37,1.1609586392135163
2024-01-06,israel_iran,2024-04-01,4172,-4.598590060026786,4.598590060026786,5.089950571656732,2.8607634328294296,0.7782914537140472,5.407853400000023,1.011460963842822,0.8841440071866354,0.2142392460946987,1.430654914598408,2.8377054245785214,160.37,1.1609586392135163
2024-01-07,israel_iran,2024-04-01,4291,-4.35344961492032,4.35344961492032,4.817502685751673,2.765401840562535,0.7617017788442684,5.236189918101696,0.6262107622852952,0.4785776603832443,0.0967302813683963,0.9202378076237696,2.294441848978217,160.37,1.1609586392135163
2024-01-08,israel_iran,2024-04-01,6023,-4.391723185710768,4.391723185710768,4.993179467767534,3.5528640280492496,0.7503609041264957,5.176848155914163,0.6863595510946756,0.7400903913910987,1.0670776110741835,0.5713113512920469,2.106642920796649,160.37,1.1609586392135163
2024-01-09,israel_iran,2024-04-01,5682,-4.418880000570105,4.418880000570105,4.936154110752291,3.43383444788356,0.755503191910334,5.125479161793494,0.7290378141355891,0.6552023562242908,0.9204038569496704,0.7295249193372635,1.9440754188889653,160.37,1.1609586392135163
2024-01-10,israel_iran,2024-04-01,6214,-4.293106523791107,4.293106523791107,4.728851127276115,3.5479445456983405,0.7498122748034101,5.049453538308147,0.5313786426404247,0.3466108125219667,1.06101559738185,0.5544315875782353,1.703477059848607,160.37,1.1609586392135163
2024-01-11,israel_iran,2024-04-01,6927,-4.630603749174119,4.630603749174119,5.1292710900455445,4.11642561813231,0.7651359134101245,5.06346810483335,1.06177204242169,0.942676592030856,1.7615242686428318,1.025896359935668,1.747828971139091,160.37,1.1609586392135163
2024-01-12,israel_iran,2024-04-01,9441,-4.778284284442759,4.778284284442759,5.223851861549809,5.173270480611238,0.7815462477391507,5.089649809222164,1.2938592280089465,1.0834696756306972,3.0638173901611387,1.530795668599444,1.8306862345726804,160.37,1.1609586392135163
2024-01-13,israel_iran,2024-04-01,6408,-4.857756828106677,4.857756828106677,5.325714099635134,4.099138600133126,0.7789367323000972,5.125893702399784,1.4187542181094843,1.235101961710828,1.74022240549227,1.4505083012180775,1.945387315918634,160.37,1.1609586392135163
2024-01-14,israel_iran,2024-04-01,5586,-4.701478997273325,4.701478997273325,5.333137443286609,3.61032573559425,0.7727131920785236,5.156095821480307,1.173155961969524,1.2461523626188529,1.1378845848726131,1.2590276712496955,2.040967989344035,160.37,1.1609586392135163
2024-01-15,israel_iran,2024-04-01,6196,-4.506429498213956,4.506429498213956,5.071659730311555,3.716893413542084,0.765784723895676,5.14432888074606,0.8666261325336615,0.856916232305281,1.269202206687148,1.0458584130566275,2.00372914141626,160.37,1.1609586392135163
2024-01-16,israel_iran,2024-04-01,7213,-4.0150502359560365,4.0150502359560365,4.452721816849072,3.665680770350781,0.7377052538903346,5.05159696576872,0.0943995840184371,-0.0644357085520141,1.2060956190216996,0.1819329920939572,1.710260366661412,160.37,1.1609586392135163
2024-01-17,israel_iran,2024-04-01,6889,-4.212229656388566,4.212229656388566,4.71048558606016,3.730877055860091,0.74220788504566,5.007367557972196,0.4042766890862563,0.3192718392967623,1.2864334975331844,0.3204661451614552,1.570287520016864,160.37,1.1609586392135163
2024-01-18,israel_iran,2024-04-01,8176,-4.1560887894544525,4.1560887894544525,4.6439663492634375,4.114028763946758,0.7516907164680207,4.96160541837195,0.3160485703333988,0.2202511999176866,1.758570754054318,0.6122258944345907,1.425464035654159,160.37,1.1609586392135163
2024-01-19,israel_iran,2024-04-01,6026,-4.182547759278444,4.182547759278444,4.758184857023244,3.3847984398375006,0.7467941101573613,4.936636587459867,0.3576301357632497,0.3902770482578047,0.8599794197855327,0.4615712464864582,1.3464451540035385,160.37,1.1609586392135163
2024-01-20,israel_iran,2024-04-01,5422,-4.4777993384598815,4.4777993384598815,5.05919968198806,3.3675315268394272,0.76384694304839,4.951346014844624,0.8216324359158264,0.838368184986924,0.8387023309472508,0.9862384083376454,1.3929960920813815,160.37,1.1609586392135163
2024-01-21,israel_iran,2024-04-01,4391,-5.273162745170716,5.273162745170716,5.907516292818373,3.4070885951205776,0.7942460979623235,5.063849161392932,2.0715849380977995,2.101173611588681,0.8874463801061209,1.921533935672516,1.7490349011760165,160.37,1.1609586392135163
2024-01-22,israel_iran,2024-04-01,5706,-3.950945447766237,3.950945447766237,4.325320404804429,3.0792163204612764,0.7378247809730891,4.978461706757941,-0.0063442265763297,-0.2540856487190865,0.4834269982795072,0.1856105004395743,1.478809146674028,160.37,1.1609586392135163
2024-01-23,israel_iran,2024-04-01,7012,-4.333837679375819,4.333837679375819,4.942110767457346,3.883818051628965,0.7538510436527807,4.974323503977863,0.5953896461770546,0.6640694446621617,1.4748944664598669,0.6786930169321258,1.4657129726129894,160.37,1.1609586392135163
2024-01-24,israel_iran,2024-04-01,7412,-3.624476773401037,3.624476773401037,4.165783050244105,3.368469165018691,0.7240727216994662,4.883535530299277,-0.51940571892529,-0.4915732029086435,0.8398577320800754,-0.2375012461428306,1.1783961906351692,160.37,1.1609586392135163
2024-01-25,israel_iran,2024-04-01,5286,-3.670595329955431,3.670595329955431,4.312358601083552,2.7114797226432654,0.7252057881118653,4.820178634648774,-0.4469281512174968,-0.2733806099025632,0.0302849536225146,-0.2026400156023565,0.977890565971133,160.37,1.1609586392135163
2024-01-26,israel_iran,2024-04-01,6735,-4.47183583725411,4.47183583725411,4.961391890460479,3.901689302595696,0.7589730357148553,4.83567323727236,0.8122605020412907,0.6927713543601223,1.496916248495415,0.8362821433491682,1.0269263488336804,160.37,1.1609586392135163
2024-01-27,israel_iran,2024-04-01,5992,-4.464270483040448,4.464270483040448,4.861986107851143,3.59879054924298,0.7593660483804678,4.838532606003355,0.8003711778034983,0.5447957517230391,1.12367039471659,0.8483740251588455,1.035975395629085,160.37,1.1609586392135163
2024-01-28,israel_iran,2024-04-01,5852,-5.011343076668868,5.011343076668868,5.368608477775352,3.9745823204258297,0.7879782621847131,4.895639915432739,1.6601225210402837,1.298954599740816,1.586738396567586,1.728690457442091,1.2167029491567192,160.37,1.1609586392135163
