date,event_name,event_date,N,mean_tone,F1_raw,F2_raw,F3_raw,F4_raw,F5_raw,F1_z,F2_z,F3_z,F4_z,F5_z,GPR,GPR_zscore
2025-11-19,us_israel_iran,2026-02-28,215,-2.4543460569025,2.4543460569025,2.7969119971322423,0.5081800788428467,0.6646661403813624,2.688240328842513,-0.8594351357026059,-0.8361493991408491,-0.7631374464500135,-0.7644400165065766,-1.9823626793718705,104.34,0.012148076913431775
2025-11-20,us_israel_iran,2026-02-28,334,-1.8007951739970645,1.8007951739970645,1.9112976830920696,0.5502402039911781,0.6143832212345571,2.602042113655984,-1.6401406770041285,-1.8346181063741365,-0.7398431246419397,-1.8064311164148152,-2.180110356196567,104.34,0.012148076913431775
2025-11-21,us_israel_iran,2026-02-28,378,-2.1432006891359974,2.1432006891359974,2.3408718449123875,0.7279387896707359,0.6389395874555085,2.57455246937967,-1.2311168503469372,-1.350303036920438,-0.6414276295605277,-1.2975602019475443,-2.24317446118546,104.34,0.012148076913431775
2025-11-22,us_israel_iran,2026-02-28,209,-0.984164982169155,0.984164982169155,0.9691758192715444,0.1986243917848563,0.5649095385686234,2.411035037609197,-2.615654187321615,-2.8967951562613687,-0.9345798700381008,-2.831652760112142,-2.6183004679476647,104.34,0.012148076913431775
2025-11-23,us_israel_iran,2026-02-28,164,-3.253291906432522,3.253291906432522,3.4446967739231207,0.5259767547418476,0.6997363471605316,2.515835580782194,0.094953372128683,-0.1058169977853163,-0.7532810445956846,-0.0376953494130473,-2.3778771146615147,104.34,0.012148076913431775
2025-11-24,us_israel_iran,2026-02-28,253,-2.108986425876924,2.108986425876924,2.170988810654609,0.5052580960957304,0.6481680103198723,2.474115961179886,-1.2719878301230787,-1.5418343738772815,-0.7647557394576763,-1.1063236020440623,-2.4735862640506743,104.34,0.012148076913431775
2025-11-25,us_israel_iran,2026-02-28,209,-2.078131719976907,2.078131719976907,2.669337857647056,0.4194089978892233,0.6351341361872613,2.494034023602412,-1.308845618095584,-0.9799803920558924,-0.8123018775992704,-1.376418916197431,-2.4278921558562003,104.34,0.012148076913431775
2025-11-26,us_israel_iran,2026-02-28,329,-2.0068180887866527,2.0068180887866527,2.2586846001534098,0.605266051160201,0.6294393058212813,2.461354144963521,-1.3940340073959785,-1.442963454355651,-0.7093679468530797,-1.494430413093896,-2.5028631986529617,104.34,0.012148076913431775
2025-11-27,us_israel_iran,2026-02-28,316,0.1628078136918459,-0.1628078136918459,-0.1973750130255452,-0.0474199552483645,0.4897264339644495,2.18152980543906,-3.985781656922706,-4.212000300283867,-1.0708475625054068,-4.389639591232639,-3.144809356589363,104.34,0.012148076913431775
2025-11-28,us_israel_iran,2026-02-28,146,-1.9998309210623333,1.9998309210623333,2.269437504295388,0.2902851710516039,0.6510859952670595,2.185744724153197,-1.4023805963197489,-1.430840300825459,-0.8838150260941418,-1.0458554670147848,-3.135139894386206,104.34,0.012148076913431775
2025-11-29,us_israel_iran,2026-02-28,126,-2.8399138231310506,2.8399138231310506,3.248561587230725,0.3591723840122089,0.6728010850510687,2.293591099009225,-0.3988514236836076,-0.3269458155957662,-0.8456629544703296,-0.5958630904269278,-2.887729086220451,104.34,0.012148076913431775
2025-11-30,us_israel_iran,2026-02-28,136,-2.248492941657025,2.248492941657025,2.663112679826806,0.3054747373318114,0.6444621835505812,2.3304347927648337,-1.1053389696196616,-0.9869988482302589,-0.8754025298448229,-1.1831178410604817,-2.8032058181916857,104.34,0.012148076913431775
2025-12-01,us_israel_iran,2026-02-28,221,-2.746174483455982,2.746174483455982,3.0798839902390074,0.5828998036872854,0.6678651346475235,2.4023594551160854,-0.5108286604014729,-0.5171181056519295,-0.7217551322082278,-0.6981486473785148,-2.638203157108936,130.96,0.5579509890752782
2025-12-02,us_israel_iran,2026-02-28,337,-2.646570835363276,2.646570835363276,2.9312985916764536,0.8149216699761817,0.6656849894158399,2.450585177434892,-0.6298111635757112,-0.6846378357020088,-0.5932535644933771,-0.743326850364092,-2.52756833095737,130.96,0.5579509890752782
2025-12-03,us_israel_iran,2026-02-28,520,-3.1189765235197324,3.1189765235197324,3.2850304516307,1.3797487225633902,0.7053279347648648,2.5392340490965912,-0.0654943702963289,-0.2858297006974051,-0.2804332130923493,0.0781766925633104,-2.3241985931235023,130.96,0.5579509890752782
2025-12-04,us_israel_iran,2026-02-28,534,-2.838194163360232,2.838194163360232,3.000490307619614,1.2827245956121267,0.6927607456273094,2.58080263368764,-0.4009056599295489,-0.6066289755540163,-0.3341684606309505,-0.1822477110788992,-2.228835933769328,130.96,0.5579509890752782
2025-12-05,us_israel_iran,2026-02-28,523,-2.695714744186143,2.695714744186143,2.8331132992094736,1.198063473136915,0.6611265441343572,2.6115792690467954,-0.5711058309952325,-0.7953349422015552,-0.381056657577948,-0.8377895325893621,-2.158231129138698,130.96,0.5579509890752782
2025-12-06,us_israel_iran,2026-02-28,247,-3.066095233352929,3.066095233352929,3.2835256844524032,0.7190264143838124,0.6842929926342635,2.6811487557572966,-0.1286642279834015,-0.2875262213107031,-0.6463636048405763,-0.3577212795329253,-1.9986314860936745,130.96,0.5579509890752782
2025-12-07,us_israel_iran,2026-02-28,178,-2.640770301809021,2.640770301809021,2.828334017429231,0.4603875586909445,0.6585484575908237,2.701854396676171,-0.6367402471509336,-0.8007232508873677,-0.7896065627569921,-0.8912141005885293,-1.9511305908603624,130.96,0.5579509890752782
2025-12-08,us_israel_iran,2026-02-28,213,-1.8516998142168613,1.8516998142168613,1.9862295014819809,0.3801759689958855,0.6276387235949115,2.631028624778436,-1.5793320456686766,-1.750137678887482,-0.8340304577526542,-1.531743096732103,-2.11361228287435,130.96,0.5579509890752782
2025-12-09,us_israel_iran,2026-02-28,338,-2.583620929620257,2.583620929620257,2.9022493764484247,0.7975693913489431,0.6635506695982656,2.655894179174088,-0.7050085835830132,-0.7173888108331038,-0.6028638440876661,-0.7875554331911389,-2.056568113177124,130.96,0.5579509890752782
2025-12-10,us_israel_iran,2026-02-28,397,-2.252771667117939,2.252771667117939,2.3620637836505343,0.7975302167462374,0.6550630350700122,2.6243165114278493,-1.1002277766514976,-1.3264105960009651,-0.602885540309418,-0.9634409980664196,-2.129010569472168,130.96,0.5579509890752782
2025-12-11,us_israel_iran,2026-02-28,852,-3.7358042796790967,3.7358042796790967,3.8948854242662434,2.4206414794579345,0.7440528744220662,2.75513518567283,0.6713432040350923,0.4017394775256804,0.2960484488448004,0.8806568021504094,-1.828898915637431,130.96,0.5579509890752782
2025-12-12,us_israel_iran,2026-02-28,934,-3.789102214861456,3.789102214861456,4.255820786716042,2.625213797854485,0.7388771344338163,2.912306976976336,0.735010769063565,0.8086690619132253,0.4093475272699636,0.7734021897550936,-1.468330468536898,130.96,0.5579509890752782
2025-12-13,us_israel_iran,2026-02-28,282,-3.7284880936894327,3.7284880936894327,3.985703729764424,0.9832014185603496,0.7330756836268885,3.022613912290032,0.6626035831536533,0.504130817239023,-0.5000545403944945,0.6531812437570059,-1.2152748785953524,130.96,0.5579509890752782
2025-12-14,us_israel_iran,2026-02-28,452,-4.720247910727911,4.720247910727911,5.037950642729367,1.862117108603352,0.7519802915298508,3.2372432072030697,1.847319884599084,1.690466221062076,-0.0132812639521842,1.0449332246758234,-0.722892938253171,130.96,0.5579509890752782
2025-12-15,us_israel_iran,2026-02-28,397,-3.969499613420816,3.969499613420816,4.348901635406755,1.4052892857604775,0.7295466907384756,3.357619014640396,0.9505062298998556,0.9136112621317488,-0.2662879841807801,0.5800514564701963,-0.4467383077295864,130.96,0.5579509890752782
2025-12-16,us_israel_iran,2026-02-28,320,-3.39550232269318,3.39550232269318,3.6375159150322034,0.9998286759480106,0.6894048098787079,3.3990648597548416,0.2648322031569881,0.111573208651981,-0.4908458021178512,-0.2517913104013108,-0.3516572255090042,130.96,0.5579509890752782
2025-12-17,us_israel_iran,2026-02-28,1250,-4.822632621191602,4.822632621191602,5.401463832482531,4.094785819801514,0.7839122101700464,3.613688380962981,1.969624532782264,2.100302126919652,1.2232462847902743,1.7066445093555198,0.1407114693532331,130.96,0.5579509890752782
2025-12-18,us_israel_iran,2026-02-28,977,-2.151212929987091,2.151212929987091,2.464821265526227,1.5393733718181508,0.6383187910294559,3.5018585005182423,-1.2215457503847076,-1.2105586630992609,-0.1920276761347683,-1.3104246967258428,-0.11583791522134,130.96,0.5579509890752782
2025-12-19,us_israel_iran,2026-02-28,646,-3.0292940574239133,3.0292940574239133,3.5236732572018115,1.5917319953681583,0.6897040476642615,3.510571990821012,-0.172625429361431,-0.0167764912002695,-0.1630296971201944,-0.2455903357046589,-0.0958482615994108,130.96,0.5579509890752782
2025-12-20,us_israel_iran,2026-02-28,360,-3.260399359792012,3.260399359792012,3.776631502789736,1.0623752109748252,0.6992015426035209,3.5526821013971928,0.1034436494237397,0.2684163839057648,-0.4562054126811503,-0.0487778720281039,0.0007567147246487,130.96,0.5579509890752782
2025-12-21,us_israel_iran,2026-02-28,648,-3.7167524017595457,3.7167524017595457,4.011396649253315,1.957654611647596,0.7236435932193646,3.601683153290584,0.6485845986180666,0.5330978017382798,0.0396306409174269,0.4577241297920102,0.1131702276137034,130.96,0.5579509890752782
2025-12-22,us_israel_iran,2026-02-28,494,-3.6636425167412647,3.6636425167412647,4.084807344924544,1.5546158193732496,0.7327508970389862,3.660564625334348,0.5851416707356509,0.615863268874376,-0.1835858924444208,0.6464508323229432,0.2482504526447724,130.96,0.5579509890752782
2025-12-23,us_israel_iran,2026-02-28,439,-3.510938760471097,3.510938760471097,4.10929061153622,1.351977748565363,0.7220867459559959,3.713389355532618,0.4027279186989537,0.6434664536637988,-0.2958137190454886,0.4254622599588277,0.3694358815193102,130.96,0.5579509890752782
2025-12-24,us_israel_iran,2026-02-28,279,-4.896224570462982,4.896224570462982,5.8454170337207385,1.2790446720965851,0.7485890072872102,3.946399834521167,2.057534509027618,2.6008285658953048,-0.3362065269062603,0.9746571138602677,0.9039861711753808,130.96,0.5579509890752782
2025-12-25,us_israel_iran,2026-02-28,102,-2.095416800038048,2.095416800038048,2.374781272911364,0.2170517825137958,0.6212106899850057,3.803442698042771,-1.288197558183888,-1.3120725090253995,-0.9243741569497732,-1.664948446084983,0.5760276216515875,130.96,0.5579509890752782
2025-12-26,us_israel_iran,2026-02-28,183,-2.292417614435746,2.292417614435746,2.555456673069852,0.4099354306589573,0.6439365161293544,3.680223634914257,-1.0528683260398477,-1.108373528142713,-0.8175486599841059,-1.194011018778163,0.2933502666570345,130.96,0.5579509890752782
2025-12-27,us_israel_iran,2026-02-28,237,-2.3042420565081456,2.3042420565081456,2.6235966082945685,0.5207808906928162,0.6574223953605964,3.571109566413534,-1.0387433241613684,-1.0315504777965594,-0.7561586900806254,-0.9145489992330164,0.0430312373335503,130.96,0.5579509890752782
2025-12-28,us_israel_iran,2026-02-28,325,-2.054522485921334,2.054522485921334,2.48134741169915,0.6131398379334597,0.627049578305958,3.461129553196251,-1.3370482574541749,-1.1919265796480012,-0.7050071770670268,-1.5439516987396775,-0.2092743592939998,130.96,0.5579509890752782
2025-12-29,us_israel_iran,2026-02-28,493,-2.992629446093021,2.992629446093021,3.5461216425804123,1.267785192082698,0.7144947754730239,3.472203557139616,-0.2164234961752063,0.0085325061511773,-0.3424424082763248,0.2681371521836264,-0.1838694417071435,130.96,0.5579509890752782
2025-12-30,us_israel_iran,2026-02-28,801,-4.33879668401935,4.33879668401935,4.642046734749186,2.6856971628659165,0.8168677734690393,3.598635472603991,1.3916536247606344,1.2441120272299664,0.4428452632762809,2.38956833781815,0.1061785309274902,130.96,0.5579509890752782
2025-12-31,us_israel_iran,2026-02-28,920,-3.633252800469764,3.633252800469764,3.876756943740915,2.4899123642330467,0.7306596020485396,3.629715426186186,0.5488393406305064,0.3813008732401953,0.3344130109137623,0.6031138343064614,0.1774791791299947,130.96,0.5579509890752782
2026-01-01,us_israel_iran,2026-02-28,392,-1.7118952922646593,1.7118952922646593,1.7986783783409992,0.5996080829740781,0.5985562132298102,3.439974721286268,-1.7463368923332123,-1.9615885604890104,-0.7125015212597792,-2.134407330981318,-0.2578057454110283,168.63,1.3303174692081388
2026-01-02,us_israel_iran,2026-02-28,369,-3.872948475818505,3.872948475818505,4.22617938719264,1.2888011259321672,0.7328016436703539,3.5262883880869027,0.8351701327164375,0.7752504400667701,-0.3308030723385394,0.6475024327298551,-0.059793210567802,168.63,1.3303174692081388
2026-01-03,us_israel_iran,2026-02-28,1627,-4.0125915635113705,4.0125915635113705,4.121569113165595,4.045803833849656,0.7638685496313842,3.5904445510618204,1.001982136521884,0.6573096125358758,1.1961184020382096,1.291288435260228,0.0873877044293713,168.63,1.3303174692081388
2026-01-04,us_israel_iran,2026-02-28,670,-3.35565592857298,3.35565592857298,3.676975188532817,1.813787766235662,0.7112879368996331,3.6037842312530826,0.217233306874836,0.1560608023774989,-0.0400476905834704,0.2016832288829559,0.1179903191319873,168.63,1.3303174692081388
2026-01-05,us_israel_iran,2026-02-28,674,-3.724998793244193,3.724998793244193,4.159878870270759,2.0226980353453987,0.7322218749111329,3.671397662464568,0.6584354054889642,0.700501206263299,0.0756538918652578,0.6354881364765007,0.2731025672833525,168.63,1.3303174692081388
2026-01-06,us_israel_iran,2026-02-28,456,-2.8018023353854424,2.8018023353854424,3.2095681536979765,1.1133696850695871,0.6872272311441605,3.626911877933473,-0.4443778707415125,-0.370908207071142,-0.4279629458361844,-0.2969163289811435,0.1710475476554893,168.63,1.3303174692081388
