date,event_name,event_date,N,mean_tone,F1_raw,F2_raw,F3_raw,F4_raw,F5_raw,F1_z,F2_z,F3_z,F4_z,F5_z,GPR,GPR_zscore
2021-01-29,russia_ukraine_war,2022-02-24,2628,-2.7313069881372773,2.7313069881372773,3.5300437604098978,1.212611090534137,0.6811334200405418,3.5300437604098978,-0.2646433591461435,0.2847728962799454,-0.5511228864168023,-0.4372367636235985,0.5267509400735589,77.42,-0.5398058823426503
2021-01-30,russia_ukraine_war,2022-02-24,1866,-2.737214610677953,2.737214610677953,3.2859575130459024,0.9147918831900536,0.6871490149109849,3.4015773144288475,-0.2528255684997187,-0.1330219240735757,-0.8256115016094677,-0.2167022100550173,0.0898524258758997,77.42,-0.5398058823426503
2021-01-31,russia_ukraine_war,2022-02-24,2620,-5.52220394508393,5.52220394508393,6.491385737111812,2.445648145879134,0.7878759103082874,4.541728023905956,5.318353138319336,5.353609639533589,0.5853203833816397,3.475993423079761,3.9673641537665705,77.42,-0.5398058823426503
2021-02-01,russia_ukraine_war,2022-02-24,2728,-3.361888313775027,3.361888313775027,4.477167984355093,1.5381217041081243,0.7121280368983741,4.522955113306694,0.996791006475972,1.9059359043110995,-0.2511121572659119,0.6990405520839612,3.90351980370809,73.96,-0.6107479588295021
2021-02-02,russia_ukraine_war,2022-02-24,3918,-3.3776746698970177,3.3776746698970177,4.4317271748655935,2.0471123183910414,0.7155218390959419,4.500677772474699,1.0283705209820329,1.8281562873010817,0.2180050971466505,0.8234589460516307,3.827757319306449,73.96,-0.6107479588295021
2021-02-03,russia_ukraine_war,2022-02-24,3208,-2.9435347883868928,2.9435347883868928,3.710405259795882,1.5309823339619166,0.6825958172327974,4.332017579696668,0.1599036892531981,0.5934920521047578,-0.2576922426883954,-0.3836245907828634,3.254164837111667,73.96,-0.6107479588295021
2021-02-04,russia_ukraine_war,2022-02-24,3498,-2.9520417920298567,2.9520417920298567,3.751841768469558,1.641695785542662,0.6851883935757392,4.22080953603599,0.1769213621645458,0.6644176322402868,-0.1556518730339003,-0.2885795156578109,2.8759600173928623,73.96,-0.6107479588295021
2021-02-05,russia_ukraine_war,2022-02-24,3625,-3.5513499396923867,3.5513499396923867,4.349591220104473,2.02956358751902,0.7209910458366734,4.243421348091356,1.375795896379886,1.68756673408134,0.2018311005854253,1.023962652321439,2.9528599971102394,73.96,-0.6107479588295021
2021-02-06,russia_ukraine_war,2022-02-24,1801,-2.778215997668534,2.778215997668534,3.648924891222505,0.9008644108760228,0.6895080746769423,4.14637330025535,-0.1708051272254994,0.488258021835623,-0.8384479221436064,-0.1302179631049406,2.622811574103435,73.96,-0.6107479588295021
2021-02-07,russia_ukraine_war,2022-02-24,1741,-2.4143828246506023,2.4143828246506023,3.118981802921033,0.7605090392314982,0.667909096587344,3.9886337810089656,-0.8986282471600886,-0.4188290417150264,-0.9678081200338884,-0.9220467170542996,2.086358953633464,73.96,-0.6107479588295021
2021-02-08,russia_ukraine_war,2022-02-24,2828,-3.631581199186968,3.631581199186968,4.3149826575066,1.7100603878697826,0.717245898715352,4.036193372375148,1.53629298661841,1.6283283363861625,-0.0926428240598082,0.886663787248695,2.2481032491578974,73.96,-0.6107479588295021
2021-02-09,russia_ukraine_war,2022-02-24,3434,-4.390496353499061,4.390496353499061,5.436990564495899,2.407251610979589,0.748379007304073,4.231407259141218,3.054450307995603,3.548834292777754,0.5499317602409023,2.028018275322787,2.9120015646092865,73.96,-0.6107479588295021
2021-02-10,russia_ukraine_war,2022-02-24,3474,-3.6543186609459775,3.6543186609459775,4.523284642473077,2.021536595198055,0.7159858614527695,4.270542701949491,1.5817777075952435,1.984872350349271,0.1944329276267614,0.8404702251541553,3.04509637146589,73.96,-0.6107479588295021
2021-02-11,russia_ukraine_war,2022-02-24,2854,-2.6842938433780126,2.6842938433780126,3.430730698056271,1.2732483151207936,0.6656393372482204,4.16165044621664,-0.3586899063941542,0.1147818234813393,-0.4952358670591547,-1.0052571681139564,2.6747672604361377,73.96,-0.6107479588295021
2021-02-12,russia_ukraine_war,2022-02-24,2579,-4.236405776546411,4.236405776546411,5.200416118513029,1.85241197716966,0.7498229596212617,4.292459421443976,2.746202757229606,3.143897188671878,0.0385572115787746,2.0809542503184,3.1196324272437512,73.96,-0.6107479588295021
2021-02-13,russia_ukraine_war,2022-02-24,3290,-5.465967300467639,5.465967300467639,6.263163796029441,2.8993122952592105,0.7869190552093444,4.534353279078039,5.205855616997209,4.962969257680983,1.0034453432739208,3.440914662521592,3.9422835575587554,73.96,-0.6107479588295021
2021-02-14,russia_ukraine_war,2022-02-24,2210,-4.167167371857488,4.167167371857488,4.892813129813132,1.6054139046437144,0.7368934156176576,4.577373889523913,2.60769611336868,2.6173827422744496,-0.1890915001598677,1.6069510509523333,4.088591339642576,73.96,-0.6107479588295021
2021-02-15,russia_ukraine_war,2022-02-24,1881,-2.6054804363612507,2.6054804363612507,3.22494627412554,0.8767089843855275,0.6768026940741674,4.418247041810582,-0.5163506807314827,-0.237452959740514,-0.8607110583123356,-0.5960032261583152,3.547420586423743,73.96,-0.6107479588295021
2021-02-16,russia_ukraine_war,2022-02-24,2548,-2.572129814831228,2.572129814831228,3.402456834070064,1.1137159784429296,0.6816429830769521,4.300803083794958,-0.5830662944079255,0.0663863319188773,-0.6422707428942943,-0.4185559416649993,3.1480081922637373,73.96,-0.6107479588295021
2021-02-17,russia_ukraine_war,2022-02-24,3180,-3.4869884261744586,3.4869884261744586,4.294476003618455,1.8012769773891866,0.721435119895099,4.300082806925091,1.247045136289019,1.5932277362098946,-0.0085719692514022,1.040242617368199,3.145558619600209,73.96,-0.6107479588295021
2021-02-18,russia_ukraine_war,2022-02-24,2662,-3.165174756004737,3.165174756004737,3.976825593807296,1.41988130867669,0.7043563269580527,4.263785467416071,0.6032791280449497,1.0495154323193476,-0.3600898242580552,0.4141259893406375,3.0221158514928224,73.96,-0.6107479588295021
2021-02-19,russia_ukraine_war,2022-02-24,3964,-2.197345955083464,2.197345955083464,2.605776986348032,1.3434431766256063,0.6518375955689848,4.079873504328007,-1.3327955063984471,-1.2972657273548027,-0.4305399379418759,-1.511235546853232,2.396653982420784,73.96,-0.6107479588295021
2021-02-20,russia_ukraine_war,2022-02-24,3310,-3.668593138078405,3.668593138078405,4.695293644293819,1.955100252939682,0.7196524034299306,4.147400383872773,1.610332812661064,2.279294796476344,0.1332010824828787,0.974887388458592,2.626304558617656,73.96,-0.6107479588295021
2021-02-21,russia_ukraine_war,2022-02-24,1957,-2.3047982713520505,2.3047982713520505,2.797268695988121,0.8019886498119386,0.6608216766787149,4.000684185824213,-1.1178445731943816,-0.9694953376164462,-0.929577943516758,-1.1818748835390958,2.1273408919057992,73.96,-0.6107479588295021
2021-02-22,russia_ukraine_war,2022-02-24,2733,-2.783973749532476,2.783973749532476,3.3679481084219702,1.2755886262124063,0.6833577167663129,3.9325168594402498,-0.159287142511068,0.0073188220182723,-0.4930788915021195,-0.3556929934750868,1.8955122351188485,73.96,-0.6107479588295021
