date,event_name,event_date,N,mean_tone,F1_raw,F2_raw,F3_raw,F4_raw,F5_raw,F1_z,F2_z,F3_z,F4_z,F5_z,GPR,GPR_zscore
2019-09-24,soleimani_assassination,2020-01-03,5,-4.681615731274699,4.681615731274699,4.727461935641732,0.327498296846704,0.7531140420607739,4.727461935641732,0.1447927266095243,-0.0294614884371344,-0.5580285249677599,0.0574293953008888,-0.0484243721297348,90.37,-0.27428568277480986
2019-09-25,soleimani_assassination,2020-01-03,6,-2.3640263754099777,2.3640263754099777,2.9116602343820106,0.1971038080253182,0.6289896484788841,3.771776829715563,-1.5432696348584685,-1.2951973582781502,-0.6053625124537543,-2.060717219125922,-1.6063905986272091,90.37,-0.27428568277480986
2019-09-26,soleimani_assassination,2020-01-03,65,-0.7479598744759253,0.7479598744759253,0.8193760723688457,0.4964218633991664,0.5528879312627001,2.6823300557868848,-2.720363854312283,-2.753660092354816,-0.4967082494135034,-3.359370852162043,-3.382416267356879,90.37,-0.27428568277480986
2019-09-27,soleimani_assassination,2020-01-03,6,-1.5400739476237726,1.5400739476237726,1.8237436622968408,0.1284056907633218,0.597051823660186,2.432668411852589,-2.1434117944116267,-2.0535483542747768,-0.6303003441994269,-2.605726894981869,-3.7894168650323232,90.37,-0.27428568277480986
2019-09-30,soleimani_assassination,2020-01-03,8,-3.6895664515889313,3.6895664515889313,4.1209559642350175,0.4047160787588678,0.7106814859501941,2.844938576777116,-0.5777861226250285,-0.4522369284808731,-0.5299980034651736,-0.6666698125458265,-3.1173304328361344,90.37,-0.27428568277480986
2019-10-01,soleimani_assassination,2020-01-03,22,-1.848446203853683,1.848446203853683,1.9711381748062125,0.5115334645567674,0.6247892170218402,2.6584518372265142,-1.918802720441984,-1.9508044690964483,-0.4912226468657836,-2.13239635819861,-3.42134274830264,97.84,-0.12112461012834137
2019-10-02,soleimani_assassination,2020-01-03,11,-3.2433468619093584,3.2433468619093584,3.5461291819456275,0.4797267792272552,0.7050157866032449,2.828601745233408,-0.9027990471026406,-0.85292984378336,-0.502768665865255,-0.7633533212727647,-3.143962878644117,97.84,-0.12112461012834137
2019-10-03,soleimani_assassination,2020-01-03,57,-4.984080332559358,4.984080332559358,5.152021421009713,3.0011413778806504,0.7692597701970012,3.236553616762404,0.3650988424505478,0.2664850178023327,0.412520071706675,0.3329515420950485,-2.478916166147048,97.84,-0.12112461012834137
2019-10-04,soleimani_assassination,2020-01-03,33,-3.705101058068184,3.705101058068184,4.403485234815944,1.4481198513544735,0.7104347991328769,3.427048335749755,-0.5664711826286551,-0.2552950312427529,-0.1512361281643548,-0.6708794512143083,-2.168370007513757,97.84,-0.12112461012834137
2019-10-05,soleimani_assassination,2020-01-03,7,-4.837577494008658,4.837577494008658,5.041792231327121,0.4674103212829112,0.7769753983489962,3.674966414160254,0.2583905824303487,0.1896478614168242,-0.507239614534013,0.4646164886596606,-1.7642117856197468,97.84,-0.12112461012834137
2019-10-06,soleimani_assassination,2020-01-03,8,-4.633591144819945,4.633591144819945,5.1168993342846525,0.5082680752086031,0.761737589717777,3.8851026989685113,0.1098130626694093,0.2420025619478554,-0.4924080029336664,0.2045877237077757,-1.4216457744275508,97.84,-0.12112461012834137
