event_timestamp,event_date,url,source_domain,translation_info,tone_score,positive_score,negative_score,polarity,themes,persons,organizations,locations
2025-03-17 00:00:00 UTC,2025-03-17,https://www.courant.com/2025/03/16/us-iran-escalation-airstrikes-yemen/,courant.com,,-5.85651537335285,1.31771595900439,7.17423133235725,8.49194729136164,"TAX_FNCACT_SPOKESPERSON,2435;TAX_ETHNICITY_ARAB,2653;TAX_ETHNICITY_HOUTHIS,719;TAX_ETHNICITY_HOUTHIS,833;TAX_ETHNICITY_HOUTHIS,1213;TAX_ETHNICITY_HOUTHIS,1733;TAX_ETHNICITY_HOUTHIS,2718;TAX_ETHNICITY_HOUTHIS,3585;TAX_ETHNICITY_HOUTHIS,3760;TAX_WEAPONS_DESTROYERS,3895;TAX_FNCACT_ADVISER,1818;TAX_FNCACT_WOMEN,1510;KILL,1473;CRISISLEX_T03_DEAD,1473;TAX_FNCACT_SECRETARY_OF_STATE,482;CEASEFIRE,1121;MILITARY_COOPERATION,3468;SLFID_MILITARY_SPENDING,3468;MARITIME_INCIDENT,201;MARITIME_INCIDENT,926;MARITIME_INCIDENT,1267;MARITIME,201;MARITIME,926;MARITIME,1267;MANMADE_DISASTER_IMPLIED,201;MANMADE_DISASTER_IMPLIED,926;MANMADE_DISASTER_IMPLIED,1267;EPU_POLICY_POLICY,3398;SEIZE,3508;EPU_POLICY_POLITICAL,2047;TAKE_OFFICE,1181;WOUND,1533;CRISISLEX_T02_INJURED,1533;TAX_FNCACT_OFFICIALS,2279;TAX_FNCACT_OFFICIALS,2352;ARMEDCONFLICT,136;ARMEDCONFLICT,1676;ARMEDCONFLICT,3330;USPEC_POLICY1,3150;TAX_FNCACT_FOREIGN_MINISTER,3260;GENERAL_HEALTH,1425;MEDICAL,1425;CRISISLEX_CRISISLEXREC,2023;EPU_CATS_NATIONAL_SECURITY,1034;EPU_CATS_NATIONAL_SECURITY,1747;EPU_CATS_NATIONAL_SECURITY,2931;LEADER,637;TAX_FNCACT_PRESIDENT,637;USPEC_POLITICS_GENERAL1,637;TAX_FNCACT_MINISTER,3260;WB_2449_PARAMILITARIES,2979;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,1810;WB_2490_NATIONAL_PROTECTION_AND_SECURITY,1810;UNGP_FORESTS_RIVERS_OCEANS,896;UNGP_FORESTS_RIVERS_OCEANS,3927;TAX_ETHNICITY_IRANIAN,1063;TAX_WEAPONS_CRUISE_MISSILE,3995;TAX_WEAPONS_SUBMARINE,4005;TAX_FNCACT_LEADERS,1914;TAX_ETHNICITY_PALESTINIANS,987;TAX_FNCACT_GUARD,2999;SELF_IDENTIFIED_HUMANITARIAN_CRISIS,1317;AID_HUMANITARIAN,1317;TAX_TERROR_GROUP_HAMAS,1045;TAX_TERROR_GROUP_HAMAS,1111;TAX_POLITICAL_PARTY_HAMAS,1045;TAX_POLITICAL_PARTY_HAMAS,1111;MEDIA_MSM,3235;BORDER,1640;TRANSPARENCY,800;MILITARY,2745;MILITARY,2906;MILITARY,3497;MILITARY,3884;TAX_FNCACT_NAVY,2745;TAX_FNCACT_NAVY,2906;TAX_FNCACT_NAVY,3497;TAX_FNCACT_NAVY,3884;TERROR,65;TERROR,156;TERROR,2074;TERROR,2154;TERROR,3482;REBELS,65;REBELS,156;REBELS,2074;REBELS,2154;REBELS,3482;WB_2433_CONFLICT_AND_VIOLENCE,65;WB_2433_CONFLICT_AND_VIOLENCE,156;WB_2433_CONFLICT_AND_VIOLENCE,2074;WB_2433_CONFLICT_AND_VIOLENCE,2154;WB_2433_CONFLICT_AND_VIOLENCE,3482;WB_2451_REBELS_GUERRILLAS_AND_INSURGENTS,65;WB_2451_REBELS_GUERRILLAS_AND_INSURGENTS,156;WB_2451_REBELS_GUERRILLAS_AND_INSURGENTS,2074;WB_2451_REBELS_GUERRILLAS_AND_INSURGENTS,2154;WB_2451_REBELS_GUERRILLAS_AND_INSURGENTS,3482;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,65;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,156;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,2074;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,2154;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,3482;WB_2445_NON_STATE_SECURITY_ACTORS,65;WB_2445_NON_STATE_SECURITY_ACTORS,156;WB_2445_NON_STATE_SECURITY_ACTORS,2074;WB_2445_NON_STATE_SECURITY_ACTORS,2154;WB_2445_NON_STATE_SECURITY_ACTORS,3482;CRISISLEX_C07_SAFETY,65;CRISISLEX_C07_SAFETY,156;CRISISLEX_C07_SAFETY,2074;CRISISLEX_C07_SAFETY,2154;CRISISLEX_C07_SAFETY,3482;TAX_ETHNICITY_HOUTHI,58;TAX_ETHNICITY_HOUTHI,616;TAX_ETHNICITY_HOUTHI,1373;TAX_ETHNICITY_HOUTHI,1906;TAX_ETHNICITY_HOUTHI,1993;TAX_ETHNICITY_HOUTHI,2037;TAX_ETHNICITY_HOUTHI,3069;TAX_FNCACT_SECRETARY,473;TAX_FNCACT_SECRETARY,2454;","Antonio Guterres,2479;Marco Rubio,494;Abbas Araghchi,3275","United States,38;United States,3363;United States,3606;Associated Press,2305;Health Ministry,1434","1#United States#US#US##39.828175#-98.5795#US#38;1#United States#US#US##39.828175#-98.5795#US#3363;1#United States#US#US##39.828175#-98.5795#US#3606;3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#3348;4#Red Sea, Djibouti (General), Djibouti#DJ#DJ00#25312#19#39.5#-2037160#896;4#Red Sea, Djibouti (General), Djibouti#DJ#DJ00#25312#19#39.5#-2037160#3927;4#Gaza, Israel (General), Israel#IS#IS00#18315#31.4167#34.3333#-797156#995;4#Gaza, Israel (General), Israel#IS#IS00#18315#31.4167#34.3333#-797156#1325;4#Gaza, Israel (General), Israel#IS#IS00#18315#31.4167#34.3333#-797156#1755;1#Israel#IS#IS##31.5#34.75#IS#1003;1#Israel#IS#IS##31.5#34.75#IS#1018;1#Israel#IS#IS##31.5#34.75#IS#1105;1#Israel#IS#IS##31.5#34.75#IS#1280;1#Israel#IS#IS##31.5#34.75#IS#1333;1#Israel#IS#IS##31.5#34.75#IS#1763;1#Israel#IS#IS##31.5#34.75#IS#3615;4#Tehran, Tehran, Iran#IR#IR26#41130#35.75#51.5148#10074674#762;1#Iran#IR#IR##32#53#IR#768;1#Iran#IR#IR##32#53#IR#2966;1#Iran#IR#IR##32#53#IR#3243;1#Iran#IR#IR##32#53#IR#3383;1#Iran#IR#IR##32#53#IR#3442;1#Iranian#IR#IR##32#53#IR#1063;1#Britain#UK#UK##54#-4#UK#3625;4#Sanaa, San‘A', Yemen#YM#YM16#32956#15.3547#44.2067#-3191442#1563;2#Georgia, United States#US#USGA##32.9866#-83.6487#GA#3980;1#Yemen#YM#YM##15.5#47.5#YM#74;1#Yemen#YM#YM##15.5#47.5#YM#1570;1#Yemen#YM#YM##15.5#47.5#YM#2642;1#Yemen#YM#YM##15.5#47.5#YM#3666;1#Saudi Arabia#SA#SA##25#45#SA#1658;1#Israeli#IS#IS##31.5#34.75#IS#1259;4#Cairo, Al Qahirah, Egypt#EG#EG11#65350#30.05#31.25#-290692#5"
2025-03-17 00:00:00 UTC,2025-03-17,https://www.bostonglobe.com/2025/03/16/world/us-attacks-on-houthis/,bostonglobe.com,,-5.18867924528302,1.41509433962264,6.60377358490566,8.0188679245283,"BAN,371;TAX_WORLDMAMMALS_FOX,1172;EPU_POLICY_WHITE_HOUSE,956;EPU_POLICY_POLITICAL,27;KILL,1068;TAX_FNCACT_SECRETARY_OF_STATE,1517;TAX_WEAPONS_WARSHIPS,561;CEASEFIRE,477;TAX_TERROR_GROUP_HAMAS,463;TAX_TERROR_GROUP_HAMAS,2159;TAX_TERROR_GROUP_HAMAS,2388;TAX_POLITICAL_PARTY_HAMAS,463;TAX_POLITICAL_PARTY_HAMAS,2159;TAX_POLITICAL_PARTY_HAMAS,2388;USPEC_UNCERTAINTY1,452;TAX_ETHNICITY_HOUTHIS,508;TAX_ETHNICITY_HOUTHIS,854;TAX_ETHNICITY_HOUTHIS,892;TAX_ETHNICITY_HOUTHIS,1574;TAX_ETHNICITY_HOUTHIS,2119;TAX_ETHNICITY_HOUTHIS,2226;CRISISLEX_T11_UPDATESSYMPATHY,2347;TERROR,256;ARMEDCONFLICT,256;TAX_FNCACT_LEADERS,1097;TAX_ETHNICITY_PALESTINIANS,2364;CRISISLEX_T03_DEAD,2026;TAX_ETHNICITY_IRANIAN,1343;RETALIATE,54;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,974;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,974;WB_2490_NATIONAL_PROTECTION_AND_SECURITY,974;EPU_CATS_NATIONAL_SECURITY,974;TAX_ETHNICITY_HOUTHI,10;TAX_ETHNICITY_HOUTHI,656;TAX_ETHNICITY_HOUTHI,1047;TAX_ETHNICITY_HOUTHI,1948;TAX_FNCACT_LEADER,634;UNGP_FORESTS_RIVERS_OCEANS,2292;TAX_FNCACT_CHILDREN,2002;TAX_FNCACT_TRAINERS,1445;TAX_FNCACT_SECRETARY,1508;CRISISLEX_C07_SAFETY,974;GENERAL_HEALTH,1955;MEDICAL,1955;BLOCKADE,166;SEIGE,166;WOUND,2039;CRISISLEX_CRISISLEXREC,2039;CRISISLEX_C03_WELLBEING_HEALTH,2039;CRISISLEX_T02_INJURED,2039;MARITIME_INCIDENT,109;MARITIME,109;MANMADE_DISASTER_IMPLIED,109;MARITIME_PIRACY,109;DRONES,2269;","Marco Rubio,1529;Abdul Malik Al-Houthi,656","White House National Security Advisor Mike Waltz,993","1#Israel#IS#IS##31.5#34.75#IS#157;1#Israel#IS#IS##31.5#34.75#IS#361;1#Israel#IS#IS##31.5#34.75#IS#400;1#Israel#IS#IS##31.5#34.75#IS#2182;1#Israel#IS#IS##31.5#34.75#IS#2321;1#Israel#IS#IS##31.5#34.75#IS#2418;1#Israel#IS#IS##31.5#34.75#IS#2502;1#Yemen#YM#YM##15.5#47.5#YM#1369;1#Yemen#YM#YM##15.5#47.5#YM#1748;1#Yemen#YM#YM##15.5#47.5#YM#2066;4#Gaza, Israel (General), Israel#IS#IS00#18315#31.4167#34.3333#-797156#149;4#Gaza, Israel (General), Israel#IS#IS00#18315#31.4167#34.3333#-797156#392;4#Gaza, Israel (General), Israel#IS#IS00#18315#31.4167#34.3333#-797156#2410;4#Red Sea, Djibouti (General), Djibouti#DJ#DJ00#25312#19#39.5#-2037160#2292;4#Sanaa, San‘A', Yemen#YM#YM16#32956#15.3547#44.2067#-3191442#2059;1#Iranian#IR#IR##32#53#IR#1343;1#Israeli#IS#IS##31.5#34.75#IS#302;1#Iran#IR#IR##32#53#IR#828;1#Iran#IR#IR##32#53#IR#862;1#Iran#IR#IR##32#53#IR#1237;1#Yemeni#YM#YM##15.5#47.5#YM#2436"
2025-03-17 00:00:00 UTC,2025-03-17,https://www.yahoo.com/news/fifty-three-killed-us-strikes-230016110.html,yahoo.com,,-4.9306625577812,1.84899845916795,6.77966101694915,8.6286594761171,"EPU_CATS_NATIONAL_SECURITY,989;EPU_CATS_NATIONAL_SECURITY,2199;LEADER,234;TAX_FNCACT_PRESIDENT,234;USPEC_POLITICS_GENERAL1,234;TAX_FNCACT_FOREIGN_MINISTER,3278;GENERAL_HEALTH,104;GENERAL_HEALTH,691;MEDICAL,104;MEDICAL,691;TAX_WEAPONS_AIRCRAFT_CARRIER,3664;SELF_IDENTIFIED_ATROCITY,3466;WB_2507_HUMAN_RIGHTS_ABUSES_AND_VIOLATIONS,3466;WB_2203_HUMAN_RIGHTS,3466;WB_2509_GENOCIDE,3466;EPU_ECONOMY_HISTORIC,1705;EPU_ECONOMY_HISTORIC,3346;TAX_FNCACT_MERCHANT,2418;UNGP_FORESTS_RIVERS_OCEANS,296;UNGP_FORESTS_RIVERS_OCEANS,582;UNGP_FORESTS_RIVERS_OCEANS,1771;UNGP_FORESTS_RIVERS_OCEANS,2485;UNGP_FORESTS_RIVERS_OCEANS,3714;ARMEDCONFLICT,187;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,1247;WB_2490_NATIONAL_PROTECTION_AND_SECURITY,1247;TAX_FNCACT_LEADER,500;PIRACY,2912;TAX_FNCACT_MINISTER,3278;CRISISLEX_T03_DEAD,9;TAX_ETHNICITY_HOUTHIS,1061;TAX_ETHNICITY_HOUTHIS,1730;TAX_ETHNICITY_HOUTHIS,2131;TAX_ETHNICITY_HOUTHIS,2389;TAX_ETHNICITY_HOUTHIS,3003;TAX_ETHNICITY_HOUTHIS,3140;KILL,14;KILL,675;CRISISLEX_T01_CAUTION_ADVICE,14;CRISISLEX_T01_CAUTION_ADVICE,675;TAX_FNCACT_SPOKESPERSON,713;TAX_FNCACT_SPOKESPERSON,3571;TAX_FNCACT_FATHER,850;USPEC_POLICY1,3381;EPU_POLICY_POLICY,3381;SEIZE,2549;WOUND,838;MARITIME_INCIDENT,2426;MARITIME_INCIDENT,2540;MARITIME,2426;MARITIME,2540;TAX_FNCACT_TROOPS,2847;TERROR,97;TERROR,1963;WB_2433_CONFLICT_AND_VIOLENCE,97;WB_2433_CONFLICT_AND_VIOLENCE,1963;WB_2451_REBELS_GUERRILLAS_AND_INSURGENTS,97;WB_2451_REBELS_GUERRILLAS_AND_INSURGENTS,1963;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,97;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,1963;WB_2445_NON_STATE_SECURITY_ACTORS,97;WB_2445_NON_STATE_SECURITY_ACTORS,1963;BLOCKADE,1823;SEIGE,1823;TAX_FNCACT_CREW_MEMBERS,2583;WB_678_DIGITAL_GOVERNMENT,2885;WB_694_BROADCAST_AND_MEDIA,2885;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,2885;DRONES,2449;DRONES,3757;DRONES,3876;TAX_FNCACT_CHILDREN,78;TAX_FNCACT_CHILDREN,792;MEDIA_SOCIAL,2885;WB_652_ICT_APPLICATIONS,2885;WB_662_SOCIAL_MEDIA,2885;WB_658_ENTERPRISE_APPLICATIONS,2885;CRISISLEX_T02_INJURED,398;TAX_FNCACT_SECRETARY,1484;TAX_FNCACT_SECRETARY,3943;CRISISLEX_CRISISLEXREC,9;CRISISLEX_CRISISLEXREC,670;TAX_ETHNICITY_HOUTHI,91;TAX_ETHNICITY_HOUTHI,197;TAX_ETHNICITY_HOUTHI,261;TAX_ETHNICITY_HOUTHI,370;TAX_ETHNICITY_HOUTHI,493;TAX_ETHNICITY_HOUTHI,684;TAX_ETHNICITY_HOUTHI,1330;TAX_ETHNICITY_HOUTHI,1552;TAX_ETHNICITY_HOUTHI,2782;TAX_ETHNICITY_HOUTHI,3549;TAX_ETHNICITY_HOUTHI,3869;TAX_ECON_PRICE,2946;CRISISLEX_C07_SAFETY,1247;TAX_FNCACT_LEADERS,1338;TAX_ETHNICITY_PALESTINIANS,2188;TAX_ETHNICITY_PALESTINIANS,3253;MANMADE_DISASTER_IMPLIED,179;GENERAL_GOVERNMENT,2116;GENERAL_GOVERNMENT,3316;EPU_POLICY_GOVERNMENT,2116;EPU_POLICY_GOVERNMENT,3316;TAX_ETHNICITY_IRANIAN,3366;UNGP_CRIME_VIOLENCE,2977;WB_135_TRANSPORT,1125;WB_1803_TRANSPORT_INFRASTRUCTURE,1125;WB_167_PORTS,1125;TAX_FNCACT_OFFICIAL,3806;TAX_WORLDMAMMALS_FOX,1370;TAX_WORLDMAMMALS_FOX,1696;WB_2467_TERRORISM,2937;WB_2467_TERRORISM,3478;WB_2462_POLITICAL_VIOLENCE_AND_WAR,2937;WB_2462_POLITICAL_VIOLENCE_AND_WAR,3478;TAX_TERROR_GROUP_HAMAS,2222;TAX_POLITICAL_PARTY_HAMAS,2222;TAX_WEAPONS_WARSHIPS,3699;","Donald Trump,247;Pete Hegseth,1497;Anis Al-Asbahi,728;Abbas Araghchi,3293","Us National Security Advisor Michael Waltz,1269;Reuters,3819","4#Sanaa, San‘A', Yemen#YM#YM16#32956#15.3547#44.2067#-3191442#938;4#Sanaa, San‘A', Yemen#YM#YM16#32956#15.3547#44.2067#-3191442#2021;1#Yemen#YM#YM##15.5#47.5#YM#39;1#Yemen#YM#YM##15.5#47.5#YM#641;1#Yemen#YM#YM##15.5#47.5#YM#945;1#Yemen#YM#YM##15.5#47.5#YM#1149;1#Yemen#YM#YM##15.5#47.5#YM#2028;1#Yemen#YM#YM##15.5#47.5#YM#2053;1#Yemen#YM#YM##15.5#47.5#YM#4056;1#Israeli#IS#IS##31.5#34.75#IS#3457;1#United Kingdom#UK#UK##54#-4#UK#2355;3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#334;4#Red Sea, Djibouti (General), Djibouti#DJ#DJ00#25312#19#39.5#-2037160#296;4#Red Sea, Djibouti (General), Djibouti#DJ#DJ00#25312#19#39.5#-2037160#582;4#Red Sea, Djibouti (General), Djibouti#DJ#DJ00#25312#19#39.5#-2037160#1771;4#Red Sea, Djibouti (General), Djibouti#DJ#DJ00#25312#19#39.5#-2037160#2485;4#Red Sea, Djibouti (General), Djibouti#DJ#DJ00#25312#19#39.5#-2037160#3714;4#Hudaydah, Al ?Udaydah, Yemen#YM#YM08#32740#14.7978#42.9545#-3183075#1142;4#Gaza, Israel (General), Israel#IS#IS00#18315#31.4167#34.3333#-797156#1831;4#Gaza, Israel (General), Israel#IS#IS00#18315#31.4167#34.3333#-797156#2230;1#Israel#IS#IS##31.5#34.75#IS#1803;1#Israel#IS#IS##31.5#34.75#IS#1839;1#Israel#IS#IS##31.5#34.75#IS#1994;1#Israel#IS#IS##31.5#34.75#IS#2214;1#Israel#IS#IS##31.5#34.75#IS#2238;1#Israel#IS#IS##31.5#34.75#IS#2325;1#Yemeni#YM#YM##15.5#47.5#YM#3529;1#Iran#IR#IR##32#53#IR#1429;1#Iran#IR#IR##32#53#IR#2769;1#Iran#IR#IR##32#53#IR#3261;1#Iranian#IR#IR##32#53#IR#3366"
2025-03-17 00:15:00 UTC,2025-03-17,https://www.aa.com.tr/en/middle-east/houthis-claim-attack-on-us-aircraft-carrier-after-american-strikes-in-yemen/3511431,aa.com.tr,,-5.07936507936508,1.26984126984127,6.34920634920635,7.61904761904762,"MEDIA_MSM,1850;ARMEDCONFLICT,160;ARMEDCONFLICT,333;LEADER,1328;TAX_FNCACT_PRESIDENT,1328;USPEC_POLITICS_GENERAL1,1328;TAX_FNCACT_WOMEN,737;KILL,563;TERROR,563;CRISISLEX_CRISISLEXREC,708;CRISISLEX_T02_INJURED,708;WOUND,722;CRISISLEX_C03_WELLBEING_HEALTH,722;GENERAL_HEALTH,669;MEDICAL,669;BLOCKADE,1141;SEIGE,1141;TAX_WEAPONS_WARSHIPS,895;WB_678_DIGITAL_GOVERNMENT,1909;WB_694_BROADCAST_AND_MEDIA,1909;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,1909;CRISISLEX_T03_DEAD,588;TAX_ETHNICITY_HOUTHI,34;TAX_ETHNICITY_HOUTHI,197;TAX_ETHNICITY_HOUTHI,783;TAX_ETHNICITY_HOUTHI,1123;CEASEFIRE,1521;WB_698_TRADE,1710;TAX_TERROR_GROUP_HAMAS,1544;TAX_POLITICAL_PARTY_HAMAS,1544;SELF_IDENTIFIED_HUMANITARIAN_CRISIS,1256;AID_HUMANITARIAN,1256;TAX_ETHNICITY_HOUTHIS,1416;TAX_ETHNICITY_HOUTHIS,1583;TAX_WEAPONS_AIRCRAFT_CARRIER,86;UNGP_FORESTS_RIVERS_OCEANS,919;UNGP_FORESTS_RIVERS_OCEANS,1453;UNGP_FORESTS_RIVERS_OCEANS,1638;MARITIME_INCIDENT,1132;MARITIME,1132;MANMADE_DISASTER_IMPLIED,1132;DRONES,119;DRONES,1671;TAX_FNCACT_SPOKESPERSON,219;TAX_ETHNICITY_AMERICAN,149;TAX_ETHNICITY_AMERICAN,537;","Al Bayda,445","Health Ministry,678","4#Red Sea, Djibouti (General), Djibouti#DJ#DJ00#25312#19#39.5#-2037160#919;4#Red Sea, Djibouti (General), Djibouti#DJ#DJ00#25312#19#39.5#-2037160#1453;4#Red Sea, Djibouti (General), Djibouti#DJ#DJ00#25312#19#39.5#-2037160#1638;4#Anadolu, Turkey (General), Turkey#TU#TU00#28356#39#35#-735281#1791;1#Yemen#YM#YM##15.5#47.5#YM#13;1#Yemen#YM#YM##15.5#47.5#YM#21;1#Yemen#YM#YM##15.5#47.5#YM#169;1#Yemen#YM#YM##15.5#47.5#YM#426;1#Yemen#YM#YM##15.5#47.5#YM#461;1#Yemen#YM#YM##15.5#47.5#YM#477;1#Yemen#YM#YM##15.5#47.5#YM#492;1#Yemen#YM#YM##15.5#47.5#YM#511;1#Yemen#YM#YM##15.5#47.5#YM#1503;4#Marib, Ma'rib, Yemen#YM#YM14#145032#15.461#45.3253#10642624#485;1#Israel#IS#IS##31.5#34.75#IS#1277;1#Israel#IS#IS##31.5#34.75#IS#1536;1#Israel#IS#IS##31.5#34.75#IS#1560;1#Israel#IS#IS##31.5#34.75#IS#1776;1#Yemeni#YM#YM##15.5#47.5#YM#343;4#Gaza, Israel (General), Israel#IS#IS00#18315#31.4167#34.3333#-797156#1269;4#Gaza, Israel (General), Israel#IS#IS00#18315#31.4167#34.3333#-797156#1552;4#Gaza, Israel (General), Israel#IS#IS00#18315#31.4167#34.3333#-797156#1768;4#Al Jawf, Al Bay?A', Yemen#YM#YM20#32733#14.5333#44.975#-3789412#504;4#Sanaa, San‘A', Yemen#YM#YM16#32956#15.3547#44.2067#-3191442#6;4#Sanaa, San‘A', Yemen#YM#YM16#32956#15.3547#44.2067#-3191442#419;4#Dhamar, Dhamar, Yemen#YM#YM11#32814#14.5427#44.4051#-3186337#470;1#American#US#US##39.828175#-98.5795#US#149;1#American#US#US##39.828175#-98.5795#US#537;4#Hajjah, ?Ajjah, Yemen#YM#YM22#145002#15.6942#43.6058#-3187195#454"
