date,day_offset,actual,normal,AR,SAR,CAR,CSAR,event_name,asset
2019-12-31,-2,-0.0137226948232393,-0.005744166360995194,-0.007978528462244106,-0.19516854458035612,-0.003598967953175691,-0.03327484064891907,soleimani_assassination,BTC
2020-01-02,-1,-0.0293593114134793,-0.007606396427930642,-0.021752914985548655,-0.5321137573426202,-0.025351882938724347,-0.23439493652388232,soleimani_assassination,BTC
2020-01-03,0,0.0501717459600312,-0.0037757067741992605,0.05394745273423046,1.3196475871185755,0.028595569795506114,0.2643849682992883,soleimani_assassination,BTC
2020-01-06,1,0.0561656209922459,-0.006221876692197912,0.062387497684443814,1.5261056196894853,0.09098306747994993,0.8411986746016448,soleimani_assassination,BTC
2020-01-07,2,0.0495268893264055,-0.005147870846460169,0.05467476017286567,1.3374387794333766,0.1456578276528156,1.346703018052285,soleimani_assassination,BTC
2020-01-08,3,-0.0103216732028055,-0.006414461837963469,-0.0039072113648420306,-0.09557711789243412,0.14175061628797356,1.3105782630563303,soleimani_assassination,BTC
2019-12-30,-3,0.0004622733368912,0.0003430119877404231,0.00011926134915077693,0.014804002327528074,0.00011926134915077693,0.005595386938151522,soleimani_assassination,Gold
2019-12-31,-2,0.0032959818895556,0.0003430119877404231,0.002952969901815177,0.36655440853955357,0.0030722312509659537,0.14413993079101287,soleimani_assassination,Gold
2020-01-02,-1,0.0032851540714616,0.0003430119877404231,0.0029421420837211767,0.3652103432123789,0.00601437333468713,0.28217646570079863,soleimani_assassination,Gold
2020-01-03,0,0.0160721496940034,0.0003430119877404231,0.01572913770626298,1.9524698728599768,0.02174351104095011,1.0201407122627126,soleimani_assassination,Gold
2020-01-06,1,0.010913635018349,0.0003430119877404231,0.010570623030608578,1.3121395075843967,0.03231413407155869,1.516082829761436,soleimani_assassination,Gold
2020-01-07,2,0.0035692183565126,0.0003430119877404231,0.003226206368772177,0.40047145980218074,0.035540340440330866,1.6674468140208032,soleimani_assassination,Gold
2020-01-08,3,-0.0092037106781219,0.0003430119877404231,-0.009546722665862322,-1.1850419735484783,0.02599361777446854,1.219543048994738,soleimani_assassination,Gold
2019-12-30,-3,-0.0036477750617231,0.00405938239111218,-0.007707157452835281,-0.9617383332220267,-0.007707157452835281,-0.3635029222890359,soleimani_assassination,TLT
2019-12-31,-2,-0.0098422504507963,-0.000549199543232959,-0.009293050907563341,-1.159634190047528,-0.017000208360398623,-0.8018034478138318,soleimani_assassination,TLT
2020-01-02,-1,0.0112298793580162,-0.0033980021809272955,0.014627881538943496,1.8253415083219062,-0.002372326821455127,-0.11188920655907467,soleimani_assassination,TLT
2020-01-03,0,0.0152829591763248,0.004738235132709414,0.010544724043615387,1.315824334464863,0.00817239722216026,0.3854456445896544,soleimani_assassination,TLT
2020-01-06,1,-0.0056946868245971,-0.0008579335793436362,-0.004836753245253463,-0.6035546870247276,0.003335643976906797,0.15732341537610417,soleimani_assassination,TLT
2020-01-07,2,-0.0049279608758,0.0024824115686087906,-0.00741037244440879,-0.9247039893571073,-0.004074728467501993,-0.19218184065078492,soleimani_assassination,TLT
2020-01-08,3,-0.0066328345898079,-0.0015768721303879346,-0.005055962459419965,-0.6309087284530425,-0.00913069092692196,-0.4306429257174607,soleimani_assassination,TLT
2019-12-30,-3,-0.0018589317432379,0.0001629178172676831,-0.002021849560505583,-0.7739766096942392,-0.002021849560505583,-0.29253566140455145,soleimani_assassination,DXY
2019-12-31,-2,-0.0036244898488808,0.0001629178172676831,-0.003787407666148483,-1.44984325354185,-0.005809257226654066,-0.8405249026754801,soleimani_assassination,DXY
2020-01-02,-1,0.0047609186341586,0.0001629178172676831,0.0045980008168909165,1.7601433623670177,-0.0012112564097631496,-0.17525324429774103,soleimani_assassination,DXY
2020-01-03,0,-0.0001032798441557,0.0001629178172676831,-0.0002661976614233831,-0.10190212344259927,-0.0014774540711865328,-0.21376862668324428,soleimani_assassination,DXY
2020-01-06,1,-0.0017569967185531,0.0001629178172676831,-0.0019199145358207831,-0.7349552470984427,-0.003397368607007316,-0.49155559933817355,soleimani_assassination,DXY
2020-01-07,2,0.0032017087566834,0.0001629178172676831,0.003038790939415717,1.1632681059961851,-0.00035857766759159887,-0.05188158268688358,soleimani_assassination,DXY
2020-01-08,3,0.0032942142644708,0.0001629178172676831,0.003131296447203117,1.1986797907693254,0.002772718779611518,0.40117679273805523,soleimani_assassination,DXY
2019-12-30,-3,-0.0067544621237311,-0.006701028338904155,-5.343378482694505e-05,-0.022385256520568896,-5.343378482694505e-05,-0.008460831683973189,soleimani_assassination,NASDAQ
2019-12-31,-2,0.0029700322170819,0.0034141547048992353,-0.0004441224878173355,-0.18605823728456797,-0.0004975562726442805,-0.07878423528826067,soleimani_assassination,NASDAQ
2020-01-02,-1,0.0132404049152301,0.00966687203670963,0.0035735328785204707,1.4970762492203045,0.00307597660587619,0.48705740030292216,soleimani_assassination,NASDAQ
2020-01-03,0,-0.0078862062018942,-0.008191013726788881,0.0003048075248946805,0.1276943914092041,0.0033807841307708707,0.535321343658136,soleimani_assassination,NASDAQ
2020-01-06,1,0.0056046492981398,0.004091782081736891,0.0015128672164029088,0.633792287602666,0.00489365134717378,0.7748723116391903,soleimani_assassination,NASDAQ
2020-01-07,2,-0.0003185932225164,-0.0032398012734846065,0.0029212080509682064,1.223794866537307,0.007814859398141987,1.2374232934413611,soleimani_assassination,NASDAQ
2020-01-08,3,0.0066667743589785,0.005669750130186748,0.000997024228791752,0.41768785780398476,0.008811883626933739,1.3952944644985972,soleimani_assassination,NASDAQ
2022-02-18,-3,-0.0125865264237605,-0.01667662520779596,0.004090098784035462,0.11820689718585858,0.004090098784035462,0.04467800760090894,russia_ukraine_war,BTC
2022-02-22,-2,-0.0445685601614807,-0.016674216947381557,-0.02789434321409914,-0.806167267462135,-0.023804244430063678,-0.26002457880270563,russia_ukraine_war,BTC
2022-02-23,-1,-0.0261836346154203,-0.03426144600821856,0.00807781139279826,0.23345475774870242,-0.015726433037265418,-0.17178697431872053,russia_ukraine_war,BTC
2022-02-24,0,0.0273995799515498,0.04154494224754217,-0.014145362295992368,-0.40881149206116413,-0.029871795333257786,-0.32630319447573436,russia_ukraine_war,BTC
2022-02-25,1,0.0227384505953059,0.020157933589201843,0.0025805170061040557,0.07457886093546659,-0.02729127832715373,-0.29811503460463223,russia_ukraine_war,BTC
2022-02-28,2,0.0966444670528177,0.004553744473023496,0.09209072257979421,2.6614903821518014,0.06479944425264048,0.7078337751045001,russia_ukraine_war,BTC
2022-03-01,3,0.0265333803325247,-0.02140654716755251,0.04793992750007721,1.38549956378022,0.11273937175271768,1.231503387583205,russia_ukraine_war,BTC
2022-02-18,-3,-0.0011054540785265,-4.64516011538433e-06,-0.0011008089184111158,-0.12777784171832546,-0.0011008089184111158,-0.04829548460732333,russia_ukraine_war,Gold
2022-02-22,-2,0.0039424973379259,-4.64516011538433e-06,0.003947142498041284,0.45816975218766726,0.0028463335796301685,0.12487640432705654,russia_ukraine_war,Gold
2022-02-23,-1,0.0016250236299235,-4.64516011538433e-06,0.0016296687900388843,0.18916594626381325,0.004476002369669053,0.19637441151795051,russia_ukraine_war,Gold
2022-02-24,0,0.0082936211860425,-4.64516011538433e-06,0.008298266346157884,0.963232170435477,0.012774268715826938,0.5604419512021297,russia_ukraine_war,Gold
2022-02-25,1,-0.020254641338243,-4.64516011538433e-06,-0.020249996178127616,-2.350544915806305,-0.007475727462300678,-0.3279805191851188,russia_ukraine_war,Gold
2022-02-28,2,0.0068147992580523,-4.64516011538433e-06,0.0068194444181676845,0.7915759719037079,-0.0006562830441329938,-0.02879292411776698,russia_ukraine_war,Gold
2022-03-01,3,0.0223862747717803,-4.64516011538433e-06,0.022390919931895684,2.599055453797616,0.02173463688776269,0.9535577007986068,russia_ukraine_war,Gold
2022-02-18,-3,0.0104720795481299,0.001324682519272417,0.009147397028857482,0.9476607479942482,0.009147397028857482,0.3581820952071761,russia_ukraine_war,TLT
2022-02-22,-2,0.0026009740887413,0.002131440500080301,0.00046953358866099913,0.048643187830940994,0.009616930617518482,0.37656749206118656,russia_ukraine_war,TLT
2022-02-23,-1,-0.0138775339961856,0.004385320901980986,-0.018262854898166585,-1.892012632523574,-0.008645924280648103,-0.33854606551738675,russia_ukraine_war,TLT
2022-02-24,0,0.0006583404712762,-0.004596305114681125,0.005254645585957325,0.5443757771444355,-0.003391278694690778,-0.13279136179000167,russia_ukraine_war,TLT
2022-02-25,1,0.0007308204166058,-0.006552222749439888,0.007283043166045688,0.7545156411857747,0.0038917644713549098,0.15238874490799886,russia_ukraine_war,TLT
2022-02-28,2,0.0216818503332085,4.947088791140263e-05,0.021632379445297098,2.2410918451832122,0.025524143916652007,0.9994418431379484,russia_ukraine_war,TLT
2022-03-01,3,0.0101719264066377,0.0035821915392468223,0.006589734867390878,0.6826896278596756,0.032113878784042885,1.257474268560796,russia_ukraine_war,TLT
2022-02-18,-3,0.0025020640534997,0.0003669877810697968,0.002135076272429903,0.6480314980308783,0.002135076272429903,0.244932883646621,russia_ukraine_war,DXY
2022-02-22,-2,-0.0001041509476274,0.0003669877810697968,-0.0004711387286971968,-0.1429985148917118,0.001663937543732706,0.19088452532447303,russia_ukraine_war,DXY
2022-02-23,-1,0.0016647976074093,0.0003669877810697968,0.0012978098263395031,0.39390707338282877,0.0029617473700722092,0.3397674047302209,russia_ukraine_war,DXY
2022-02-24,0,0.0098278030887775,0.0003669877810697968,0.009460815307707704,2.8715162992607204,0.012422562677779914,1.4250985495177053,russia_ukraine_war,DXY
2022-02-25,1,-0.0053674430814821,0.0003669877810697968,-0.005734430862551897,-1.7404960516866084,0.006688131815228017,0.7672528765673359,russia_ukraine_war,DXY
2022-02-28,2,0.000931012709242,0.0003669877810697968,0.0005640249281722033,0.17119103605334615,0.00725215674340022,0.8319570062931424,russia_ukraine_war,DXY
2022-03-01,3,0.0072121121155197,0.0003669877810697968,0.006845124334449904,2.0776101696885982,0.014097281077850124,1.6172198391981047,russia_ukraine_war,DXY
2022-02-18,-3,-0.0123713819041659,-0.009666804923271419,-0.0027045769808944804,-0.5785673256938545,-0.0027045769808944804,-0.21867789435623564,russia_ukraine_war,NASDAQ
2022-02-22,-2,-0.0123695092126878,-0.013402535867941733,0.001033026655253932,0.22098667315546947,-0.0016715503256405483,-0.13515278289496627,russia_ukraine_war,NASDAQ
2022-02-23,-1,-0.0260455443244121,-0.023839235551451177,-0.002206308772960925,-0.47197701357523125,-0.0038778590986014733,-0.3135433261033974,russia_ukraine_war,NASDAQ
2022-02-24,0,0.0329023902190326,0.017750608047369946,0.015151782171662655,3.2412928722241117,0.011273923073061182,0.9115502262153534,russia_ukraine_war,NASDAQ
