date,N,mean_tone,sum_tone_x_polarity,sum_polarity,mean_pos,mean_neg,relative_N,coverage_scaled,F1_raw,F2_raw,F3_raw,F4_raw,F5_raw,F1_z,F2_z,F3_z,F4_z,F5_z,event_name,event_date
2021-01-29,2628,-2.7313069881372773,-69943.50358123328,19813.778051610232,2.404091188505606,5.135398176642884,0.5588795673817656,0.4439673371762304,2.7313069881372773,3.5300437604098978,1.212611090534137,0.6811334200405418,3.5300437604098978,-0.26464335914614356,0.28477289627994545,-0.5511228864168023,-0.43723676362359853,0.5267509400735589,russia_ukraine_war,2022-02-24
2021-01-30,1866,-2.737214610677953,-44839.926448331345,13645.92398724206,2.287856785561897,5.02507139623985,0.3968300124560025,0.33420539245312525,2.737214610677953,3.2859575130459024,0.9147918831900537,0.6871490149109849,3.4015773144288475,-0.2528255684997187,-0.13302192407357571,-0.8256115016094677,-0.21670221005501739,0.08985242587589976,russia_ukraine_war,2022-02-24
2021-01-31,2620,-5.52220394508393,-163123.23672195798,25129.18555885046,2.0345441264753,7.55674807155923,0.557178259718503,0.44287537552037354,5.52220394508393,6.491385737111812,2.445648145879134,0.7878759103082874,4.541728023905956,5.318353138319336,5.353609639533589,0.5853203833816397,3.475993423079761,3.9673641537665705,russia_ukraine_war,2022-02-24
2021-02-01,2728,-3.361888313775027,-96783.86658193824,21617.206886169435,2.281153879433864,5.643042193208891,0.5801459131725482,0.45751719288407433,3.361888313775027,4.477167984355093,1.5381217041081243,0.7121280368983741,4.522955113306694,0.996791006475972,1.9059359043110995,-0.2511121572659119,0.6990405520839612,3.90351980370809,russia_ukraine_war,2022-02-24
2021-02-02,3918,-3.3776746698970177,-136061.10234750577,30701.597137831995,2.2291816974445484,5.606856367341567,0.8332154280828606,0.6060714895474099,3.3776746698970177,4.4317271748655935,2.0471123183910414,0.7155218390959419,4.500677772474699,1.0283705209820329,1.8281562873010817,0.21800509714665053,0.8234589460516307,3.8277573193064485,russia_ukraine_war,2022-02-24
2021-02-03,3208,-2.9435347883868928,-95940.95982750092,25857.272483701377,2.558356122592927,5.501890910979821,0.6822243729683044,0.5201169491871102,2.9435347883868928,3.710405259795882,1.5309823339619166,0.6825958172327974,4.332017579696668,0.1599036892531981,0.5934920521047578,-0.25769224268839547,-0.3836245907828634,3.254164837111667,russia_ukraine_war,2022-02-24
2021-02-04,3498,-2.9520417920298567,-104602.73996161214,27880.370872964995,2.5091664786227215,5.461208270652579,0.7438967757615739,0.5561221355249899,2.9520417920298567,3.751841768469558,1.641695785542662,0.6851883935757392,4.22080953603599,0.17692136216454585,0.6644176322402868,-0.15565187303390032,-0.2885795156578109,2.8759600173928623,russia_ukraine_war,2022-02-24
2021-02-05,3625,-3.5513499396923867,-126690.84999093242,29127.070471668238,2.2418519917632187,5.793201931455604,0.7709050349158677,0.5714907350681464,3.5513499396923867,4.349591220104473,2.0295635875190197,0.7209910458366734,4.243421348091356,1.375795896379886,1.68756673408134,0.20183110058542536,1.023962652321439,2.9528599971102394,russia_ukraine_war,2022-02-24
2021-02-06,1801,-2.778215997668534,-48171.14058433843,13201.461257866444,2.2759284414395933,5.054144439108128,0.38300688769199387,0.3242600329247345,2.778215997668534,3.648924891222505,0.9008644108760229,0.6895080746769423,4.14637330025535,-0.17080512722549943,0.488258021835623,-0.8384479221436064,-0.1302179631049406,2.622811574103435,russia_ukraine_war,2022-02-24
2021-02-07,1741,-2.4143828246506023,-39040.33399173175,12517.01242859742,2.3875852759565537,4.801968100607156,0.37024708021752434,0.3149910741025733,2.4143828246506023,3.1189818029210326,0.7605090392314982,0.667909096587344,3.9886337810089656,-0.8986282471600886,-0.4188290417150264,-0.9678081200338883,-0.9220467170542996,2.086358953633464,russia_ukraine_war,2022-02-24
