date,N,mean_tone,sum_tone_x_polarity,sum_polarity,mean_pos,mean_neg,relative_N,coverage_scaled,F1_raw,F2_raw,F3_raw,F4_raw,F5_raw,F1_z,F2_z,F3_z,F4_z,F5_z,event_name,event_date
2025-03-17,893,-5.339966275166676,-47562.78526008856,8325.774982512672,1.9917049825245416,7.331671257691217,0.9555014661319438,0.6706466649610126,5.339966275166676,5.712715676317063,3.5812305734448118,0.7863751358726193,5.712715676317063,2.5876104630660484,2.451216990433642,0.9388219961637296,1.7576826492519633,4.956098543780318,us_israel_iran,2026-02-28
2025-03-18,847,-3.3755664269482084,-27217.926241187084,6879.376236648867,2.3732417196125946,5.748808146560803,0.9062819057264908,0.6451546986638057,3.3755664269482084,3.956452635369407,2.177762540997431,0.7078026164925877,4.788366707397245,0.2410175856788247,0.47115223735077305,0.16153386685177082,0.1294584474643016,2.8355458063059604,us_israel_iran,2026-02-28
2025-03-19,774,-3.5479487789193005,-22763.82015710574,5553.248374445909,1.8133953614744003,5.361344140393699,0.8281726033439243,0.6033168905350568,3.5479487789193005,4.099189991547436,2.140537425075244,0.7472527941952117,4.534057956161153,0.4469385949323518,0.6320787052697517,0.14091733690621808,0.9469673501578402,2.252135063469767,us_israel_iran,2026-02-28
2025-03-20,405,-4.426446586828344,-16420.73343259928,3379.6520419680287,1.9591866349414195,6.385633221769763,0.4333461296567046,0.360011661659024,4.426446586828344,4.858705342647408,1.5935723909689872,0.7652212188420369,4.62845963876838,1.4963566656521305,1.4883795788148302,-0.1620104237055605,1.3193192119640413,2.468702348343653,us_israel_iran,2026-02-28
2025-03-21,429,-3.7334897521647,-12999.056122590011,3191.3824188173858,1.8528150526092424,5.586304804773941,0.4590259003030278,0.37776902147563024,3.7334897521647,4.0731740721336065,1.410396770364552,0.7509362548083751,4.492862079091016,0.6685783627606817,0.6027475607604573,-0.2634592862257097,1.023298105032533,2.1576274339585657,us_israel_iran,2026-02-28
2025-03-22,289,-3.753487623633114,-10139.22295656567,2514.9182669055353,2.474325854109973,6.227813477743088,0.3092272381994756,0.2694370686526268,3.753487623633114,4.031631202488903,1.0113287025356203,0.7156646475363797,4.394426049348314,0.6924670139399433,0.5559108569139717,-0.48447669790837855,0.2923799029771733,1.9318049368761883,us_israel_iran,2026-02-28
2025-03-23,467,-3.533089397649699,-16789.608033737393,3329.3978249960296,1.7981210666955258,5.331210464345224,0.49968553715970626,0.40525544423670173,3.533089397649699,5.042836247349749,1.4318037133725097,0.7477854608294484,4.518713253699108,0.42918817702163403,1.6959744013749165,-0.25160339617317506,0.9580055695275674,2.216932719002781,us_israel_iran,2026-02-28
2025-03-24,613,-3.0061248531858045,-15978.610913650502,4320.393209186753,2.020912458551269,5.0270373117370735,0.6559041419248393,0.5043471689765613,3.0061248531858045,3.6984158941075247,1.5161305592943415,0.7132623636066875,4.374683379740213,-0.20030242683686034,0.18023371064914281,-0.20490033290278606,0.24259841620860098,1.8865131980522305,us_israel_iran,2026-02-28
2025-03-25,480,-2.3964308944829624,-8660.342622186117,3234.3683629801635,2.170918264196189,4.567349158679152,0.5135954129264647,0.41448788873904574,2.3964308944829624,2.6775993487044976,0.993291581963266,0.6778224834434043,4.097644399401918,-0.9286182542767921,-0.9706661339582429,-0.49446626616624,-0.49180683190639024,1.250956943978628,us_israel_iran,2026-02-28
2025-03-26,473,-2.608509661781502,-11915.356810639003,3316.4538792600997,2.201510369172778,4.8100200309542815,0.5061054798212871,0.40952716664700517,2.608509661781502,3.592800395975148,1.0682555709607162,0.686015713611841,4.020133683572968,-0.6752775073615702,0.06115956266823054,-0.45294867016372825,-0.32202208074495964,1.0731392948425549,us_israel_iran,2026-02-28
2025-03-27,331,-2.97311323958734,-8156.476395360978,2463.4279406379706,2.2346336228618746,5.2077468624492145,0.3541668368305413,0.3031863846472149,2.97311323958734,3.3110269883715944,0.9014074542572544,0.6997420882643213,3.9167938926696424,-0.23973676980500394,-0.25652040880733956,-0.5453548080402741,-0.03757637901208369,0.8360670592926447,us_israel_iran,2026-02-28
2025-03-28,422,-2.9098279921462504,-10442.062269697955,3283.0954429405047,2.43500951451989,5.344837506666141,0.4515359671978502,0.37262228350578974,2.9098279921462504,3.180553977543072,1.084266751042603,0.6870106175752702,3.8141921340192075,-0.31533477548782296,-0.40361967807782256,-0.44408113636445506,-0.30140511791251273,0.6006879465424945,us_israel_iran,2026-02-28
2025-03-29,287,-3.0886923430031508,-6430.306219092792,1978.7350762217316,1.9029274804526606,4.991619823455813,0.30708725731228204,0.2678011939379503,3.0886923430031508,3.2497054792049536,0.827155497163249,0.7239952970699173,3.73850475138155,-0.10167063164259645,-0.3256561567424533,-0.5864780566594158,0.4650123359721137,0.4270532135129216,us_israel_iran,2026-02-28
2025-03-30,675,-3.033928947603811,-16095.149542387893,5086.646833771928,2.250922069732857,5.284851017336667,0.722243549427841,0.5436278300510525,3.033928947603811,3.164196388773618,1.6493282103149332,0.7013017717325954,3.6640384031980227,-0.16708877637630515,-0.42206172474888554,-0.13113096260227336,-0.005255735736166001,0.25621966060180706,us_israel_iran,2026-02-28
2025-03-31,494,-4.4444229892901,-21980.818332589504,4298.017227087225,2.1280083708278466,6.5724313601179425,0.5285752791368199,0.4243361114708453,4.4444229892901,5.114176414664105,1.8859291690069915,0.7554136990043239,3.84665039382988,1.5178305514376849,1.7764054914136675,-9.333842891254037e-05,1.1160822369341274,0.675150572682067,us_israel_iran,2026-02-28
2025-04-01,339,-2.7372543353739984,-8176.32535902445,2803.6447509886975,2.766542081558867,5.503796416932866,0.36272676037931567,0.30948766334358163,2.7372543353739984,2.9163200352473657,0.8471464482319873,0.6654862334760054,3.732457112374897,-0.5214843097456758,-0.7015251190677718,-0.5754063908999258,-0.747445583402576,0.4131793002160839,us_israel_iran,2026-02-28
2025-04-02,249,-2.766043400882752,-5449.613519002814,1815.3575739790806,2.26227463284995,5.0283180337327025,0.2664276204556036,0.2362000395612951,2.766043400882752,3.0019504681151115,0.6533395607167652,0.6896994885999639,3.6447852525937376,-0.48709405252246185,-0.6049827458813707,-0.6827432090971924,-0.24568481121448718,0.21205092931990505,us_israel_iran,2026-02-28
2025-04-03,266,-2.606632660006335,-5383.1309668231415,1881.7057803107257,2.2337246104305284,4.840357270436864,0.2846174579967492,0.25046097596931566,2.606632660006335,2.860771871537869,0.6528597600186801,0.6842382307629383,3.552538113839667,-0.677519698023743,-0.7641518204759518,-0.6830089389737803,-0.3588560860139993,0.00042639228200048974,us_israel_iran,2026-02-28
2025-04-04,166,-1.9606905116031847,-2834.916351485921,1285.2782495720178,2.8909747730297854,4.85166528463297,0.17761841363706904,0.1634941054506162,1.9606905116031847,2.2056829736517476,0.32056134126007374,0.6266164058383886,3.396816984287526,-1.4491361517827341,-1.502719111706031,-0.8670470576331614,-1.5529281436953648,-0.3568140857814704,us_israel_iran,2026-02-28
2025-04-05,142,-2.1869337974567413,-2525.7794164105017,978.5537117746512,2.3521447624499783,4.539078559906719,0.1519386429907458,0.1414462995625111,2.1869337974567413,2.581135185548361,0.3093336930384462,0.6586752957462451,3.303959502413684,-1.1788750419470169,-1.0794227865483,-0.8732653094785868,-0.8885856885686948,-0.569838813458353,us_israel_iran,2026-02-28
2025-04-06,265,-4.4183731492261025,-9912.028013512636,2117.2376615171797,1.7856014659854003,6.203974615211502,0.2835474675531524,0.24962770354598843,4.4183731492261025,4.6815849697335485,1.1029483426505688,0.7765086097386655,3.4586478969008305,1.4867124625177073,1.2886886445511403,-0.43373463821999503,1.5532229123664394,-0.21496753711717015,us_israel_iran,2026-02-28
2025-04-07,252,-3.3071354098057797,-6750.711299915685,1821.9576300659926,1.9614275928470954,5.268563002652876,0.26963759178639396,0.23873149894924497,3.3071354098057797,3.7051966459127645,0.7895173936110593,0.7287095236240126,3.4859959261452174,0.1592726509271663,0.18787853795343648,-0.6073233131416137,0.562703205867255,-0.15222831175027968,us_israel_iran,2026-02-28
